"k_H","DH1","DH2","Hill"
216,1.00513749256734,1.03353412658353,1.03522320597353
224,0.985665845130744,1.03226368760021,1.04380540658505
232,0.97820275013478,1.04690456321126,1.02889195253486
240,1.00395226782488,1.04336076017332,1.00775233315673
248,1.00549946367374,1.01012087541065,1.0063868939558
256,0.986449765165099,1.04112390804299,0.98785729245194
264,0.969181768061929,1.04123680029475,0.975198045849958
272,1.00613523111537,1.00102557108069,0.980388353074342
280,1.01015392366901,1.03733175024791,0.986553705688997
288,0.9568781185233,1.02654543631789,0.991982686270508
296,0.964893069227346,0.995716764731714,1.00063730746841
304,0.989182381992797,0.997316133206853,1.01617623787069
312,0.996138563360851,1.01240751765861,1.01565394888816
320,1.01561762970101,1.00617880359912,1.02014565870144
328,0.994970392988194,0.997983538008954,1.01026215649286
336,0.943694663564134,0.999444730006489,1.00563880060425
344,0.979579217031741,1.00265134976932,1.00261841776392
352,1.018940155305,0.998721984840244,0.995294999290169
360,0.953882332829186,0.985176052128459,1.00229085838309
368,0.995111480547987,1.02717216216806,0.99910369766203
376,0.988403424732473,0.998260452138595,0.989429590058536
384,1.01408384847081,0.962807005444715,0.980106490177098
392,1.00300663989147,0.974967566982032,0.980509588833905
400,0.975204426291387,0.969596766656698,0.975408620693666
40,0.962631105437351,0.944885720245464,0.946080271410336
48,1.00527961204008,0.938050411317666,1.07233172587919
56,1.10278900512133,0.962578008839914,1.04076767057233
64,1.10242444668427,0.973561099880965,1.00369997425364
72,1.07887618808623,0.938782748967431,1.09567301877791
80,1.07367575808226,1.04485430148069,1.10471234843387
88,1.1018069566216,1.08997087518113,1.09105574271775
96,1.11980035620272,1.06519415197205,1.13005802828093
104,1.07039452967055,1.03703298810534,1.08906493713716
112,1.16799544432022,1.09194232570304,1.06168463928233
120,1.13950200953722,1.12141130375961,1.04927649120372
128,1.08302138932497,1.09766312652612,1.06221701064668
136,1.06017798541707,1.09775201317294,1.06100019124247
144,1.14809696433336,1.05882551688167,1.08355044330793
152,1.11164513803668,1.10709991683173,1.06808432965547
160,1.04976742160194,1.10652340141954,1.07560248782839
168,1.09362901070653,1.07827510752382,1.07046352773641
176,1.09383055635236,1.04191914525786,1.05553846027601
184,0.949930611890945,1.10413470691802,1.07275520021151
192,1.03212996741143,1.12051984015378,1.09398326031612
200,1.03474271934008,1.0932436609874,1.08154191433574
208,1.03134309673572,1.08765443701348,1.08679095216591
216,0.977571239571314,1.09160544867805,1.08287236296883
224,1.01047923105323,1.06990537046283,1.07855113929906
232,1.00059016224059,1.05244105999421,1.06786008262259
240,1.00138071367983,1.06072848906346,1.04516316075375
248,0.943034909763782,1.04225428655734,1.03935262132249
256,1.00062334680943,1.01828711328422,1.04075697929222
264,1.02074779466958,1.01411535245034,1.03498056380821
272,1.0011195462489,1.01282410566921,1.03652395264652
