"k_seq","DH","MLE"
200,1.3256915005554,0.97463046637285
10,1.27102520671919,1.11183438427519
12,1.29000707541264,1.04089584204676
14,1.20799882855278,1.01319416923245
16,0.983199231390125,1.18413093388326
18,1.05647661783019,1.22258348448049
20,0.962088141550236,1.08195700261073
22,0.943275143207686,1.10360976734601
24,0.989198898794348,1.11624084862067
26,0.953748437009286,1.12946153533267
28,1.00060323869397,1.05148580289578
30,0.98293031976213,1.02250568528343
32,1.02710400468645,1.00832865446298
34,0.912046379746285,1.11377998665483
36,0.909787746332321,1.06849949177974
38,0.949839490056271,1.0498718073297
40,0.918202128103175,1.00583416225896
42,0.887064858672682,1.06656450244178
44,0.974180786755887,1.0121276069483
46,1.00381497498285,0.962149561297759
48,0.937089050697818,1.04822839573305
50,0.97386692589937,1.0433559948296
52,1.09601733768997,0.926708251898776
54,0.999651805545075,0.913105257384261
56,0.933704397700108,1.0126070277803
58,0.971230550416648,1.01712129876169
60,1.0721852291645,0.965619246519882
62,1.08444720754895,0.971159271454239
64,1.00834470219716,0.897753396095474
66,1.02179809179974,0.905782063178307
68,1.13873640238266,0.97512520525491
70,1.16056169184706,0.980845427678991
72,1.06502869175151,0.921358469063501
74,1.06102721320323,0.912425799673032
76,1.08858236201069,0.921249814875637
78,1.03275526031484,0.970556988767591
80,1.02986072844359,0.963099914178084
82,1.06514177857916,0.972263623380092
84,1.04966376221722,0.969329502029555
86,1.03404083907973,0.966987847544387
88,1.03791851857258,0.962124920244311
90,1.03344648638626,0.973618348227146
92,1.08455189574394,0.913117976779773
94,1.07132419837297,0.900710275190068
96,1.06967886566092,0.896829593922974
98,1.08507330201808,0.907850825845626
100,1.09072008790039,0.902285856697181
102,1.08052489239618,0.961165921578012
104,1.07799076626335,0.962353535743593
106,1.06893314296691,0.958754606249669
108,1.08092645610964,0.962511261534954
110,1.09896441176942,0.96514391756305
112,1.10767551037076,0.979666883537895
114,1.11449906070447,0.987936118941783
116,1.11350081652698,0.989028187864826
118,1.10082416618525,0.982804207075281
120,1.10534725792866,0.981984323339965
122,1.10456783547125,0.981786662632408
124,1.12335724337453,0.985044880903391
126,1.18849095242541,1.00076492929514
128,1.17717691635337,0.993923389965318
130,1.17393558970778,0.992948579936377
132,1.17588170410445,1.0037601126165
134,1.16427429556499,0.996591749049766
136,1.16193229952575,0.992910271771658
138,1.16199536902702,0.991248492064782
140,1.17360526521494,1.00117173544727
142,1.18333571559709,0.997413131772797
144,1.24033892745796,0.987884023801044
146,1.23754109194383,0.981467418675367
148,1.2323356441447,0.978890681798133
150,1.22634981944668,0.971704583987639
152,1.23433682230716,0.980573402192567
154,1.23831747579277,0.985204251169566
156,1.23436468382167,0.978851914125743
158,1.23124991526089,0.973475202158278
160,1.23008118700707,0.975148640820427
162,1.23070502471874,0.993850347679154
164,1.24252692198066,0.998641123138973
166,1.24612952729205,0.992300007733483
168,1.2795348398402,1.09295933543805
170,1.27124516645553,1.08535744619565
172,1.27144787675386,1.08333505064859
174,1.26869460881246,1.07759177541673
176,1.26361440245669,1.07662472347703
178,1.26334973623974,1.07571390609333
180,1.2566327161966,1.06986375025406
182,1.26283615709805,1.07070888921472
184,1.27765816660145,1.08101939643824
186,1.27678778624934,1.07527981587275
188,1.26888787889818,1.07046375880505
190,1.26531362632927,1.06610057466501
192,1.26741222730342,1.06882968338143
194,1.26557558703755,1.0755724800186
196,1.26662067340458,1.07851894413159
198,1.27070593034907,1.07798219581025
200,1.26741126119333,1.07441301665904
10,0.978415934740388,1.09553623538972
12,0.883645613752293,1.06422574577106
14,0.814039549779688,1.02606931424754
16,0.994379008708345,0.892294896397946
18,0.889472827164166,0.869457619903419
20,0.987934483640081,0.972253626414624
22,0.969450305450697,0.844739404088924
24,0.82480931355994,0.994731620786233
