"d","DH","oracle"
16,1.07996408423982,1.04314383677905
17,1.07108150213022,1.04291322420324
18,1.05709730171652,1.04401007407206
19,1.08171781487606,1.04747690062352
20,1.0737934052968,1.06443727780579
21,1.09137550171953,1.08551129952303
22,1.13230087684578,1.10903439553099
23,1.13754153396058,1.14443603661776
24,1.14877890792884,1.15005236256548
25,1.1474591398175,1.15652984448504
26,1.15881681432053,1.16695989156333
27,1.15769900394052,1.1707184958348
28,1.18180785761145,1.18675062259013
29,1.18448556020381,1.20021383298575
30,1.19804093300124,1.21048088055985
1,1.02362370996674,0.770706669773619
2,0.906599115464978,0.813250303686327
3,0.99591779074629,0.896274932736881
4,0.940426303676391,0.884923445207204
5,1.00748158556672,0.883105281004403
6,0.95705568980292,0.922777809340862
7,0.975746168226663,1.02091437447466
8,1.0162358353885,1.05183887495102
9,1.00025635866077,1.04478532362375
10,1.04769529538226,1.05721256656119
11,1.08459445573677,1.0400996140109
12,1.10201062917046,1.06942523218733
13,1.11078130352816,1.09322874556088
14,1.13669846500529,1.0864817825952
15,1.13847903480733,1.11506373711971
16,1.1432178403737,1.13997083041438
17,1.17254670660527,1.13690367927304
18,1.18540610651675,1.18305164717458
19,1.21580786152363,1.20730933511498
20,1.25910047402564,1.21803402871239
21,1.2445245306656,1.25480292473928
22,1.25457576074623,1.26482220956735
23,1.25767813838912,1.26319268371566
24,1.2628064354292,1.27664378464567
25,1.2689632571744,1.26304111502734
26,1.27063033806973,1.26951522016544
27,1.27422755567561,1.26146838841194
28,1.27479379676775,1.248615528052
29,1.27266115667983,1.25383492254672
30,1.28989157138682,1.26798730297152
1,1.49357024928334,1.28347740510495
2,1.14806288131657,1.14823637984962
3,1.07290064812099,1.16659639100319
4,1.08177158624757,1.12808081428536
5,1.01889151355384,1.06883201604639
6,0.994477959103685,1.05703983343515
7,0.994485630289092,1.0565427497931
8,1.01480920682312,1.03863451331798
9,1.03480296941076,1.03228618682599
10,1.01352478088838,1.05374613063933
11,0.984573137209579,1.03341994218724
12,0.988069965782353,1.02470248593558
13,1.00685143229145,1.0361476784238
14,1.03393777335255,1.02174439649041
15,1.05555966624505,1.06067222800471
16,1.06374930852623,1.06683649443841
17,1.04918513426053,1.05224730238559
18,1.07756172451847,1.04345844040203
19,1.0913832912429,1.06040094033484
20,1.09978454670248,1.08899095732927
21,1.1080520799548,1.11801968342512
22,1.13872655678353,1.11758971405129
23,1.15611624623503,1.11618180772238
24,1.18462852505179,1.13899355887626
25,1.18940477638251,1.15048701084156
26,1.18618646819139,1.14448163604238
27,1.20066302918606,1.16696502097769
28,1.20827454894742,1.16697040218384
29,1.23613139937602,1.18397969422283
30,1.26305136181404,1.21947769174735
1,1.46021809208149,1.17108350239787
2,1.12205858457186,1.33872012847985
3,1.19092750441166,1.23428161554561
4,1.14972337968517,1.18873937091203
5,1.09594891058916,1.10060937375516
6,1.05739192832317,1.11017550026778
7,1.06050448144258,1.12535640108555
8,1.07495968586793,1.07754006238099
9,1.0415085725979,1.01954914122623
10,1.04315737240735,1.02168083851736
11,1.05495131566615,1.0307225589265
12,1.04953754716283,1.02999113056429
13,1.03630184756632,1.02518846378686
14,1.03251177147257,1.03280494860518
15,1.02165316125841,1.06243161111399
16,1.00890203392772,1.04984586262719
17,1.00412717315643,1.04189089736939
18,1.03327464437646,1.04329706219767
19,1.04601922880999,1.05855716509354
20,1.05526018058574,1.06234680891223
21,1.06369357056303,1.06165449630938
22,1.07316701760474,1.05971908244958
23,1.06535590491748,1.10031328721642
24,1.0734937910313,1.08407470829981
25,1.10180654409608,1.10186540283679
26,1.1274204941614,1.1286665375809
27,1.14513960919604,1.13385194518662
28,1.16392233783811,1.1482031609995
29,1.1762262660643,1.14330057592225
30,1.18175358190646,1.15401272606567
1,1.28275485573317,1.12254167300607
2,1.3523812935523,1.24837930652276
3,1.22992526058374,1.06552390224324
4,1.13166752646705,1.09067680582061
