"k_seq","DH","MLE"
96,1.13670965609953,1.03493045613203
98,1.14327762238464,1.03748958166524
100,1.13417222589305,1.02549436042567
102,1.17799769780983,0.976943989994052
104,1.1775328408172,0.980686020610958
106,1.159987924794,0.976137649572087
108,1.15192387362682,0.964829886796485
110,1.15318467609068,0.968292569432604
112,1.18508020655934,0.933152799538867
114,1.17439042746554,0.942836430293074
116,1.1746839964756,0.947892179577464
118,1.16868183613023,0.943445280920601
120,1.16300607374722,0.934593715429243
122,1.16761793637085,0.938515989470566
124,1.15476349669915,0.935593628290129
126,1.20273744991222,1.04687120483224
128,1.2047266631178,1.05217214197446
130,1.19505029596542,1.05112693069272
132,1.18896181835783,1.04698498802056
134,1.1922044778583,1.04908668283449
136,1.18263488337739,1.04184456414009
138,1.17806509479052,1.03446210647167
140,1.18211971345996,1.03738090640809
142,1.17205544231349,1.03086418817835
144,1.13785577404638,1.03093125794157
146,1.14164511709562,1.03772642236055
148,1.1300422521044,1.03118655234463
150,1.14950557692702,1.03765792648372
152,1.14510177642545,1.02971485672553
154,1.14053176340519,11.781292148046
156,1.13889367421886,1.03160293974083
158,1.13277295699592,1.0257259880794
160,1.12566151072395,1.01964025100014
162,1.1201581867837,1.01227458887817
164,1.12109675312546,1.01704645717497
166,1.11488438060522,1.00959175423415
168,1.20936271580276,1.04780443986797
170,1.21469651594034,1.05373299490441
172,1.21869399894739,1.05205395692502
174,1.22808752793546,1.06926550835669
176,1.22163372585861,11.4810672864986
178,1.21277411029524,1.06439283136695
180,1.22316101430046,1.07860080262119
182,1.22096078978701,1.07145983754448
184,1.21882296797518,1.07183685031686
186,1.21983955684421,1.07558200881031
188,1.21372602913414,1.0708912972242
190,1.20980582796545,1.06397850388694
192,1.20736421105604,1.06017269299771
194,1.2030808956743,1.05396254642858
196,1.20227036534788,1.05866605778754
198,1.19887732278484,1.05278362976849
200,1.19665897925271,1.04874486371639
10,0.59081388673087,0.790325607275089
12,0.704662471674651,0.833533127659946
14,0.693273313361044,0.744056093741305
16,0.684243918184423,0.699496811716071
18,0.71974929600367,0.632140956086878
20,0.843142996540114,0.761125206438786
22,0.829645736985509,0.774879135450972
24,0.764945809657425,0.858841294794568
26,0.802305872072849,0.868577398487621
28,0.872192906424958,0.820046314783126
30,0.827257386150681,0.847108516654811
32,0.809800186373735,0.737021523580521
34,0.992469471457126,0.80818762704451
36,0.84444352005198,0.805241373631301
38,0.865309838092519,0.98434887193996
40,0.875729572309295,0.826138279145757
42,0.95991318609584,0.945067711130507
44,0.84888255320207,0.911242397577476
46,0.938228753657286,0.963792200391765
48,0.948493913249975,0.875057068991171
50,0.949091716512629,0.861854345414919
52,0.936918522708025,0.951575069499369
54,0.938790987469947,0.972875806607795
56,0.950235705805783,0.945302258277739
58,0.943219297862841,0.935895266907286
60,1.03934912259958,0.932628592587677
62,1.0471144051515,0.924101553022624
64,1.00035670963344,0.961830590001528
66,0.994543183727215,0.949525638080062
68,1.04106081016943,0.941308566127437
70,1.0396502891227,0.936449108321982
72,1.10378577196207,0.981664053982889
74,1.09866554267337,0.972786650350143
76,1.09211019320345,0.962407678789298
78,0.981047751892533,0.937920972043004
80,0.968524033713766,0.970993288067936
82,0.965622527106519,0.962999726278669
84,1.04911608802303,0.981064367113791
86,1.03801359170898,0.997283853942267
88,1.04434625294464,0.997093411042052
90,1.05197894964812,0.98944075348872
92,1.02921876174488,0.994105976226008
94,1.02443266165713,0.98473579827624
96,1.02900182354134,0.981566707043855
98,1.03363405098265,0.980838674286356
100,1.03898152885797,0.976938959403664
102,1.04486920421659,0.990590259859797
104,1.03543534689585,0.983120145518266
106,1.02962048179778,0.993172168285906
108,1.02804642758127,0.990300404141549
110,1.02000586936928,0.981911189589788
112,1.07724311777029,0.995496722051164
114,1.07359297545625,0.987702715359688
116,1.06914944500668,0.985417639869791
118,1.06550123152053,0.993938773471284
120,1.07666029435756,0.997062814352988
122,1.07898324957206,0.997912561570863
124,1.08336659837287,0.995976549734519
126,1.10317557472628,0.908638326572343
128,1.09194549102815,0.917251831524266
130,1.08306865206384,0.924243097502457
132,1.09052511390911,0.923210921463569
134,1.08710560699785,0.91980980543344
136,1.07972838363236,0.925320463852763
138,1.09387056262721,0.930340107162314
140,1.09215657279256,0.927641501317327
142,1.09478113410784,0.928152603342305
144,1.08758421035365,0.974568615261042
146,1.08578872358899,0.969204077423031
148,1.08628021889028,0.965040431462175
150,1.07650637007367,0.967475214451227
152,1.07324053281667,0.960161257962837
154,1.07588534218357,0.960241980643117
156,1.08359677610862,0.958374534592409
158,1.07584848869113,0.959857991549162
160,1.07710262879101,0.962287086596265
162,1.08231906674045,0.966259974182978
164,1.08356699219914,0.961341857741059
166,1.0823945659014,0.96030967045701
168,1.17193392579238,0.997250770595017
170,1.16760869375713,0.993036605726268
172,1.15637973596725,0.988551230948513
174,1.15297080512051,0.984734369410827
176,1.15250049085896,0.980607216022518
178,1.14905837314225,0.977355843255042
180,1.14431674087565,0.975088505223101
182,1.13695137769041,0.971495872202187
184,1.14093971631136,0.974353782052364
186,1.13664881603109,0.97170173314101
188,1.13400751525889,0.979987023806529
190,1.13556044772651,0.977794291230267
192,1.14980331525828,0.981066441852979
194,1.15041178706164,0.980473547883883
196,1.14938072598872,0.979397978045191
198,1.14935828845363,0.975978173915013
200,1.148231846988,0.977172078593331
10,0.784246960881347,0.597565919902272
12,0.85454797343554,0.694737752768661
14,1.14722066896162,0.619639069992735
16,1.04506059494307,0.635373696006663
18,1.06249243550728,0.725231144967975
20,1.17342257103229,0.796717610511195
22,1.15208557770761,0.770206008870557
24,1.08109151000948,0.880900967738741
26,1.19949322160824,0.946240853490181
28,1.24004374352313,0.88575593827432
30,1.02950439112003,1.02846400222061
32,1.11202495418377,1.00670219562801
34,1.20345403400651,0.962936412862753
36,1.2813937522796,1.07385761722668
38,1.11643226068485,1.07223145864159
40,1.22234204521684,1.02974603561849
42,1.18362951504146,1.11763417233354
44,1.19674195250505,0.990316498573253
46,1.2258901866271,1.11153231039593
48,1.17318606213587,1.13717958480606
50,1.14161557623774,1.11987255078243
52,1.23738922718223,1.06461208379154
54,1.12847621522385,0.997781746284331
56,1.17629759904431,1.13266360701967
58,1.1863898528955,1.13601461796333
60,1.23160733017572,1.15957303693736
62,1.20590299220689,1.14091410648672
64,1.20791550018055,1.12059843434327
66,1.17964329345046,1.10260121312746
68,1.20265681107673,1.11784539526517
70,1.21024675276989,1.12249505198147
72,1.16335506289424,1.15702338253692
74,1.21002616832515,1.19002176637081
76,1.19183347379296,1.17150007714539
78,1.17969617411072,1.11797190016404
80,1.22245841885389,1.15260827037213
82,1.20792018534608,1.13506623158103
84,1.2695926323295,1.14782358860328
86,1.28561149198318,1.16220504011866
88,1.28766450896422,1.16882201431118
90,1.27303900262144,1.15345388919307
92,1.22002742511905,1.1628925683878
94,1.20430178785635,1.15150760193055
96,1.24513931242789,1.1829725296164
98,1.23245069724969,1.16879090146195
100,1.21878941030796,1.16012899607004
102,1.2038477979009,1.13143365413867
104,1.19550012976314,1.12082920613482
106,1.22879666219224,1.15003390002075
108,1.21865970673814,1.13893723360413
110,1.20043266678139,1.13199961251839
112,1.14058638603988,1.10524974050561
114,1.14405471432932,1.10824080189125
116,1.14234497186407,1.10067096827235
118,1.15399007160072,1.11213882348259
120,1.15937870208879,1.11837818313744
122,1.15381981625763,1.10699653213759
124,1.14736102316957,1.10008374864493
126,1.12344473893945,1.11546650493793
128,1.11244391297254,1.10929305392295
130,1.1221687188465,1.12219304214312
132,1.11789464382456,1.11680422749091
134,1.10981568379906,1.10620814164527
136,1.12862500995586,1.11668846062105
138,1.13334627154209,1.12256945157116
140,1.12654305357292,1.11398843093756
142,1.12954601800819,1.10900709118239
144,1.1573981501202,1.17951582589806
146,1.15409947728029,1.17293873120806
148,1.14811066719167,1.170647462322
150,1.14063832144315,1.16578342954995
152,1.15782504262921,1.16932495116431
154,1.15195246261707,1.16867473206605
156,1.14490183768248,1.15927898103209
158,1.16282414159006,1.17596348578529
160,1.17190154335878,1.18412572410649
162,1.16756061895173,1.17598231227683
164,1.16376386920875,1.1706599097689
166,1.16811863738467,1.16865881477419
168,1.21586163010869,1.11055926346536
170,1.21346798421199,1.10532154045313
172,1.21308124615986,1.10504511559496
174,1.21668574796075,1.10335145801684
176,1.20706530029369,1.09787663258781
178,1.20345035040013,1.09344178679944
180,1.19495160814187,1.0913486957917
182,1.20832750278537,1.09633510017265
184,1.20372325087152,1.09222152801305
186,1.20128508530574,1.0880963004215
188,1.1952527444693,1.08049065525104
190,1.20677690306122,1.09027556036367
192,1.21388356326983,1.09961597344306
194,1.21125447820944,1.09237283177696
196,1.20835981414002,1.08649814924976
198,1.20735598855651,1.08424956423087
200,1.21907964082605,1.08654804704265
10,1.04350505175664,0.80396808718058
12,0.883288529180674,0.944494517596901
14,1.06806317706932,0.897221861532069
16,1.05194994680552,0.777065510916123
18,1.02823260459075,0.950113625978708
20,1.08622331751254,0.828962707002264
22,1.03119078813683,0.888397988491252
24,0.965453187528186,0.90383684459615
26,0.997856170655902,0.934680387994036
28,1.08089407671956,1.07367835884652
30,1.10664736965478,1.01080982867079
32,1.04133591664915,1.08635273398858
34,1.07101094795574,1.03831893381163
36,1.0238564465366,1.02323053415844
38,1.02024879114734,1.00621297897743
40,1.04249343217205,1.0764370462217
42,1.04210585576819,1.0600283252549
44,1.06781191182113,1.03932706096528
46,1.03174194419703,0.996972219743763
48,1.02583045259772,1.00450561572684
50,1.02652947784648,0.998410365613724
52,1.04402734841867,1.00516006336196
54,1.03071282988108,1.05298527168509
56,1.07562057228452,0.989657348035228
58,1.07653613206331,0.97439146603889
60,1.09838795354388,1.00735158912292
62,1.09661111903655,1.00752279380237
64,1.06917543260148,1.05480756779241
66,1.06839151294134,1.05685724507942
68,1.15855628283841,1.01550672259334
70,1.16752273758057,1.00493178792074
72,1.10551051596219,1.03240561366073
74,1.10123156582198,1.03101184804859
76,1.08887214118667,1.02545442248006
78,1.23056102596638,1.00111622996899
80,1.22721153788884,1.00075195934718
82,1.20992643866623,1.00560119352555
84,1.17636886461614,0.994679683087912
86,1.17734184029425,1.00201607691783
88,1.18208979579255,0.990114759419043
90,1.18780876079763,0.996330829566663
92,1.07549971023007,0.992072585853574
94,1.09406171355494,1.00104758628307
96,1.08528716630433,1.08941986611053
98,1.09633263298568,1.08726907549501
100,1.0899785060555,9.59667606657935
102,1.2027334449872,1.00253017702368
104,1.20837428589743,1.01067758644665
106,1.20508817596508,1.00316570652145
108,1.21661063233507,1.00194905268146
110,1.20782782352737,1.00685628848037
112,1.24403080456097,0.974008162690625
114,1.2347641214465,0.993037547035573
116,1.2364306674281,0.991948791719523
118,1.23719178727211,0.994013567836537
120,1.23089393683343,0.998097769978481
122,1.2365146191469,0.998521125498972
124,1.23044435558062,1.00221278507158
126,1.22642112834452,1.00166120914266
128,1.21982147961603,0.994058172180271
130,1.21334050619014,1.00346757155629
132,1.21011931350296,1.00346221567744
134,1.20809650742883,1.00487748737931
136,1.20038206759657,1.04059123462798
138,1.19986708486611,1.04246076294887
140,1.19923195190171,1.04081697048758
142,1.20864716295353,1.04769165492917
144,1.30707864532304,1.00161655620957
146,1.30091663991839,0.999151453511656
148,1.29181427969011,0.991074710883105
150,1.29341440830421,0.985610261887732
152,1.28422141652053,0.998512866430641
154,1.28053986291424,0.999970448231481
156,1.27712889674191,1.00125202153271
158,1.26934840205242,1.02616074201338
160,1.26713904114956,1.0234427000776
162,1.27710944519669,1.02638798882188
164,1.26691199630483,1.01920065898347
166,1.26102903594546,1.02177148686596
168,1.24884865105225,0.978359528116996
170,1.24108346187249,0.971653178358838
172,1.25486114119984,0.992078420292279
174,1.24833631333124,0.99016299436991
176,1.24404831545572,0.985478033744462
178,1.2417866660259,0.979491870895916
180,1.24367596891171,0.976554933593814
182,1.23659213652793,0.975040888805847
184,1.24074549075569,0.970970859053947
186,1.24555521447625,0.97246693118991
188,1.24926197543283,0.974382379292935
190,1.24127656260997,1.00992219656881
192,1.23972784351845,1.00652217870775
194,1.24584601190093,1.00682862702041
196,1.24646031814394,1.00681042675892
198,1.24201551898038,1.01172184301119
200,1.2348269131672,1.00602814407826
10,0.903160701098259,1.03128864872419
12,1.15152601273574,0.885024095527697
14,1.14357038112216,0.912096246765306
16,1.02144934259349,0.98216974038179
18,1.04318573408316,0.919881530638269
20,1.0131434543818,0.864665645378513
22,1.05650900065756,1.00825652969087
24,1.03050212452416,0.858045113810176
26,0.972687221710526,0.936016902787677
28,1.01414371170018,0.948479075033886
30,1.07042493428738,1.02005823996612
32,1.00809941224774,0.937461935891796
34,1.05251172961137,0.93815540385327
36,1.0865699947441,0.934665647744032
38,1.1033465143117,0.882608630943723
40,1.02118690307727,1.03824912280304
42,1.02963206925174,0.945297909165601
44,1.03770914791882,0.997699280902339
46,1.00296361997181,0.931828369286603
48,0.979450275469601,0.886289891867526
50,1.03002859093135,0.969400712238695
52,1.10108776746307,0.918602704216197
54,0.998976125378104,0.914965414968222
56,1.11880838563365,0.865833816950452
58,1.15135859026776,0.897349229624575
60,1.15202223442674,0.842339852638162
62,1.19514734552757,0.912011280514094
64,1.1631973323736,0.851050515987116
66,1.20337016104569,0.91659398778761
68,1.02716198373991,0.872067909134659
70,1.04279939256537,0.896275083748738
72,1.08724753001757,0.913849632287913
74,1.0864857800268,0.900540585109051
76,1.12339143525116,0.958280030779371
78,1.05469108220723,0.927549159506128
80,1.05451835361748,0.91566110720311
82,1.07607257201446,0.940406756912212
84,1.03554783497601,0.974012351489413
86,1.0292834881298,0.971646074132751
88,1.02230627714835,0.964369357742732
90,1.05602457254967,1.01338476352432
92,1.09393383311053,0.900818683268257
94,1.1024816164142,0.907487741028699
96,1.10851669067749,0.899080481228608
98,1.11577029639132,0.916111430084995
100,1.15198034077656,0.944695103785392
102,1.07450649102238,1.02348484633114
104,1.07933740949684,1.03015480896295
106,1.07440180081499,1.01990465896999
108,1.09109408251088,1.0382669254348
110,1.09738756517506,1.05561183072551
112,1.14766194869922,0.950715559937998
114,1.1425033605801,0.960114665170244
116,1.14002301905171,0.961495238628831
118,1.14151177964282,0.959657409909281
120,1.14054912428408,0.954086037009163
122,1.14585066930655,0.968188879624139
124,1.17370284552101,0.990173188731081
126,1.12373131016642,0.931517426916171
128,1.12758674657767,0.939606228006938
130,1.12337191087508,0.945476301376201
132,1.12131175473555,0.938492019084506
134,1.13268391182613,0.946305243718657
136,1.13038418229653,0.938998524325306
138,1.13015233314056,0.935214918814753
140,1.14378618749504,0.948066033989062
142,1.16846037737596,0.965637264321869
144,1.08351168833685,0.964736255571631
146,1.09653541275205,0.965015869639134
148,1.10068105971385,0.974061602453019
150,1.10297990346157,0.973322417471942
152,1.1011378295833,0.969325584171021
154,1.09448399865658,0.964887076271271
156,1.10988511983589,0.973647983830219
158,1.10764695967122,0.968198886590273
160,1.10485043989054,0.965195812169231
162,1.1121448581639,0.9783856935811
164,1.11351453308147,0.977031752069008
166,1.1251907025948,1.01254415814499
168,1.12360417968385,1.00701261607168
170,1.12407871688147,0.999925479359008
172,1.11721813324954,0.992587930726382
174,1.12708089958738,0.995777682796394
176,1.12593002595672,0.991462805479931
178,1.13801479660049,0.997341599399741
180,1.14390788729737,0.996776679713785
182,1.15012460465583,0.993289297061096
184,1.14573608181341,0.989121033132733
186,1.15772212379116,0.99238142276063
188,1.1553061189426,0.992264353300935
190,1.15152885822243,0.98822474317784
192,1.15487263001037,0.98615544141857
194,1.15065191539622,0.982108903314444
196,1.1533654615034,1.01467066360888
198,1.1671230262108,1.02964505553142
200,1.1751992805019,1.04163457930487
10,0.725060828500534,0.493014975251966
12,0.626870017179216,0.708300508010796
14,0.822506519823312,0.670506167311144
16,0.866316063860381,0.598975680205794
18,0.91697785295217,0.890776306628077
20,1.02417330114749,0.68602928803352
22,0.945531863355305,0.824131339977017
24,0.868998734227362,1.11193218403361
26,1.10023880702343,0.957865864196286
28,1.0565636891354,1.04726200101888
30,1.0986839430084,0.898677498715349
32,1.03140230297244,1.09181746988515
34,1.06778162534618,1.00180378518873
36,1.07348315111784,0.975397627918636
38,1.1318100414057,0.967641246077111
40,1.1395473680344,0.969807860313527
42,1.08060213189192,1.06279273928889
44,1.02800740775965,1.11123180697464
46,0.992802093634223,1.05127292738358
48,1.09029950097573,1.1197288157614
50,1.0989344986904,1.1143573617556
52,1.08538817027435,1.07475081741298
54,1.1171133139127,1.05261949472166
56,0.982138425375088,1.08104678336473
58,0.98890043310481,1.08594835160808
60,1.09080943828474,1.0399394761368
62,1.0929316006489,1.03194547283065
64,1.08632224622292,1.01019155086263
66,1.08190511243526,1.00310809267952
68,1.04792213962893,1.0854950193445
70,1.05164541134059,1.09221339045631
72,1.05880680334295,1.00023257878458
74,1.08059267112496,1.02467874957906
76,1.07690751744351,1.02025097361477
78,1.12948859422156,1.05369142901752
80,1.14791620878896,1.07487328071979
82,1.14291420688277,1.07016441949702
84,1.08529511772878,1.08770720119164
86,1.09426134787716,1.09796984318571
88,1.08826677287499,1.09505341519197
90,1.08306632190913,1.09153149884654
92,1.03703462982132,1.03856983920258
94,1.04266055724573,1.0416261418944
96,1.05826557184527,1.06354026474018
98,1.0516258470048,1.06147610747934
100,1.0544996647004,1.0576904636571
102,1.06557473497686,1.011929991038
104,1.07081648335535,1.01562877880586
106,1.0858306397251,1.02779595306312
108,1.07153617858609,1.01637934083885
110,1.08149570830522,1.01569407247901
112,1.14977575081451,0.980670812148225
114,1.15816149220869,0.974607423352571
116,1.16566648169188,0.981195750385411
118,1.16258063156949,0.975340088100701
120,1.17546735514161,0.996449772566763
122,1.17187021153498,0.986957036455116
124,1.18417104255438,0.996639516998722
126,1.11799003164045,0.98935727427599
128,1.11700037650988,0.997478903838183
130,1.11990372171047,0.992625047758262
132,1.12987307781512,1.00041022571376
134,1.12292209522055,0.998426310881503
136,1.12845508573742,1.01140456540241
138,1.12399565838924,1.0130855212473
140,1.13723691197744,1.01605118036311
142,1.14571330861423,1.0163808633203
144,1.14829315006616,1.03182488051295
146,1.14100179572032,1.02347391135023
148,1.1348599678125,1.02296692699952
150,1.1357870167344,1.02391948492048
152,1.14278095962024,1.02024094066672
154,1.15102901500982,1.02697544255039
156,1.14331233715383,1.02764757193355
158,1.14935930556322,1.03855940921047
160,1.14818843604423,1.04034625587332
162,1.1480176506381,1.03455363601758
164,1.14644291289189,1.04224057488577
166,1.15053457179591,1.04299060912749
168,1.22135112450358,1.0343215356847
170,1.21852748839794,1.0301242805694
172,1.20660753373527,1.02416593884453
174,1.19727343265976,1.02574089406911
176,1.18898566542148,1.01817689048983
178,1.19430107445352,1.02284628654804
180,1.19320143289888,11.9514742449387
182,1.20023794548405,1.0259298612279
184,1.19878200935568,1.02773982430602
186,1.20028054313313,1.0340837354769
188,1.20191036152993,1.03336902280967
190,1.20721224811253,1.04128995101167
192,1.21176822942509,1.04412525506507
194,1.20319041547668,1.03840483279296
196,1.21242362925084,1.04245436909947
198,1.21241708006136,1.03671599141788
200,1.21214872246646,1.03772202215442
10,0.808991685299759,0.419938954146181
12,0.801464819281829,0.74117863479657
14,0.757521735724978,0.617266951420906
16,0.772477605172484,0.648417811767406
18,0.812649396962499,0.810855150890831
20,0.870400575603987,0.680617968145475
22,0.93213173447377,0.766465869766324
24,0.91405494782053,0.795179830752833
