"d","DH","oracle"
29,1.01210162964683,1.01018666591793
30,1.00467402673401,1.01114715628636
1,0.969610703427394,0.900449590578323
2,0.821779455175622,0.983717071239938
3,0.905896403840955,0.900611315453458
4,0.894514030731275,0.884574147516286
5,0.84106917412282,0.927711103237661
6,0.82972988747375,0.953633246792525
7,0.88204871673541,0.966354666021606
8,0.881817367339608,0.986284036254943
9,0.923046024849087,0.963797688883004
10,0.978877021215044,0.933112187153369
11,0.979081816764186,0.966352719050485
12,0.977821030192698,0.986761527176398
13,0.966327181041254,1.00430573036088
14,0.984188565996847,0.975335355009945
15,1.0196442173923,0.961993324153742
16,1.0198083518255,0.954966927796426
17,1.0030945708958,0.991268836571815
18,1.00927478109747,0.991198697908192
19,1.00725705270495,1.00605841282885
20,0.996186629408778,0.990771356523763
21,1.00490874483937,1.00717580181488
22,0.988580644562955,1.0281782331677
23,1.01619379543935,1.02906515398201
24,1.02535146286111,1.02505162105027
25,1.03132639668703,1.02641270277386
26,1.0263059679508,1.03416696673724
27,1.02400146470292,1.03927969223506
28,1.02469828741901,1.03514012883871
29,1.0233074462007,1.02129291610613
30,1.01635284713548,1.02706672721608
1,1.14593106333209,1.19693881306971
2,1.16285168082715,0.947441940555685
3,1.08825286491004,1.01808629395752
4,1.07719321066537,1.07743747458578
5,1.02019280023169,1.11619897265197
6,1.09278194780408,1.04653440794357
7,1.08050797037689,1.05904578030579
8,1.10826895318745,1.10761720545683
9,1.13668868154979,1.13171065838974
10,1.09618054465289,1.11121034208602
11,1.07678783228962,1.08128461779929
12,1.04533862676037,1.05264627063093
13,1.04605378978796,1.06880593906477
14,1.050714507833,1.05284706620923
15,1.03047154917018,1.07106145146974
16,1.04014972341762,1.06095223191698
17,1.04781955236779,1.04940800718681
18,1.05258820981572,1.0367524025169
19,1.04723233972576,1.02296163644047
20,1.04775908494265,1.02287864410413
21,1.03297564307217,1.04555601853786
22,1.02175156758421,1.04153103518269
23,1.00881951930529,1.0436456086874
24,1.01698190193001,1.03682113758763
25,1.01423754510541,1.02853823308275
26,1.01297800959536,1.02267884260779
27,1.02394211489449,1.01881531773063
28,1.0248687945083,1.01420373024717
29,1.02185972988608,1.00836934841118
30,1.01069464314468,1.01988629553199
1,1.06544293780948,1.0055670639467
2,1.2106526900674,1.12945807019107
3,1.09687134811846,1.1309663839551
4,1.07125581982155,1.11326724922954
5,1.02815507175298,1.06699619034532
6,1.04692047008039,1.04341480658792
7,1.03481390395024,1.02046363830489
8,1.04277784678915,1.00926585889402
9,1.0335396107967,1.01533560781736
10,1.0035368708637,1.02413405816362
11,1.01506850789609,1.03711798560157
12,0.988695502825869,1.01311781419645
13,1.00074773390354,1.01216027783524
14,1.01651169296656,1.00326134827724
15,1.00251117703764,1.00347281778864
16,1.00180412739976,1.02086218231496
17,1.00264397064511,1.00173359295241
18,1.02179889798702,0.997722875884252
19,1.02076818534771,0.985474502039744
20,1.01330013116609,0.981710105772697
21,0.999745562861491,0.992143006196982
22,0.981117313824641,0.987422179082183
23,0.982432946187606,0.986740219570211
24,0.995315239907487,0.987947982904616
25,0.982863250494553,0.988365077685666
26,0.97992569309792,0.98202295318725
27,0.97477602688766,0.976142497904947
28,0.982460428893693,0.994476789229351
29,0.997005123718624,1.01163830290306
30,1.00603156651346,1.01308221598857
1,0.832608797735829,0.667093475283187
2,0.803871428790673,0.718859360580419
3,0.778566594850271,0.833746342687582
4,0.868439708932192,0.805878171980408
5,0.848317245063473,0.854407621907804
6,0.839020213433484,0.811609186296283
7,0.88749772480527,0.859447319130868
8,0.869857823019027,0.848272469077976
9,0.872971586909745,0.865753855678509
10,0.840875866931481,0.915011424001546
11,0.872165214373613,0.905167229145176
12,0.869857618840138,0.915423291777442
13,0.909789570272981,0.910727922357453
14,0.918212315995477,0.907212375909383
15,0.936576173502782,0.899989401902709
16,0.92121722482735,0.910981093924109
17,0.944153876271261,0.931938007854865
18,0.952536913149595,0.93306988205192
19,0.985137384341764,0.959258255861466
20,0.988352777162173,0.959809814369384
21,0.984329613742811,0.97868724150258
22,1.00103858890272,0.987367830342562
23,1.00951045779483,0.997830319428227
24,0.995695932357468,0.990560017317447
25,0.993886415243637,0.981891459958689
26,0.98985302178538,0.99245315172939
27,0.989679764180605,0.996127325112327
28,0.984972415958598,0.999496294819501
29,0.986841466927213,0.996757036183187
30,0.99658808959784,0.999745023528501
1,0.816389441765521,0.638392711360614
2,0.888420024738644,0.914827137816891
3,0.983482174911718,0.90175909997641
4,1.13939515265346,1.00981014150698
5,1.05760366211505,0.993276329723336
6,1.01541213859653,0.992944139225001
7,1.02488644450364,1.06324901817184
8,0.985950344611453,1.03219239040091
9,0.983778244290104,1.00594525409622
10,0.996236072339134,1.02842999734684
11,0.958073593937418,1.00698841338087
12,0.974432044002089,0.992627195553367
