gamma,0,1,2,k_n
1.265849154699509,1.0750514577057901,1.112626882011114,1.1358901622283897,5
1.1418221048426351,0.9648570313838081,1.0000073131256306,1.0217216866332577,5
1.1588207939646749,1.0218769140033355,1.0486238596781543,1.0652621711971382,5
1.1967772968740862,1.0483766972054451,1.0773289610059675,1.0953550374714551,5
1.0922317839649085,0.9419662461731295,0.9721481936610106,0.9906857919607117,5
1.206382982623249,1.0648614686254116,1.092829178706306,1.1101390039585113,5
1.1523581007970534,0.9583456762878502,0.9965143790979942,1.0201760094654422,5
1.1055683978131845,0.99627151088935,1.017754426531563,1.03107816848098,5
1.1861306776861233,1.0264627560993702,1.0572686540437246,1.076517953195155,5
1.191865648034737,1.0276894282922522,1.059910296222501,1.0799009666258073,5
1.1318401900277189,0.9259784670164366,0.966299360133609,0.9913346917552265,5
1.1841581964910326,1.1094476840013061,1.1240246159615543,1.1330809921510547,5
1.2608073458382765,0.9687071715254914,1.0251732795900144,1.0604216900287187,5
1.1878146194761252,0.9521793166079938,0.9987991370314946,1.0276168269919155,5
1.3040123609120615,1.117063189300985,1.1525253124112553,1.1748613069471707,5
1.197667910643317,0.9806315275309128,1.0235996811299373,1.0501452532604147,5
1.0935102026507457,0.9843233290041858,1.0060642861973763,1.0194521285416682,5
1.2644787274909692,1.2662358699977752,1.2658989797296363,1.2656880102769041,5
1.2428119425175845,1.0084103662194779,1.0541327304311081,1.08258641828772,5
1.173692268738321,1.0153152622540316,1.0461159758129595,1.0653079033881232,5
1.2315673006244054,1.1533521411250027,1.168440283404694,1.177864907453965,5
1.1546769011860605,1.0432659004217868,1.065075930578292,1.0786136852334822,5
1.2341377431662854,1.2112198805667156,1.2156719753540008,1.218447444409331,5
1.2341344926892648,1.0698525307669067,1.1018764539576926,1.121820255865666,5
1.1713770460741435,1.2160011856807622,1.207461587853062,1.202108866843305,5
1.2815492307280667,1.1231114152373394,1.153429506634958,1.1724286172916443,5
1.1317206758322513,0.8497622123482907,0.9057745681295859,0.9403376655220539,5
1.128074129385965,1.036206603243661,1.0543907678109061,1.065642042425655,5
1.1703855599491981,0.8631302343710768,0.9230076289242075,0.9602699313219473,5
1.2467366901356731,0.9533762440437502,1.0114276917767502,1.0473418795404845,5
1.2254792433068797,1.0583768803896172,1.0904827762047231,1.1105789783829783,5
1.2155101813550175,1.0901913988329928,1.1149427604492241,1.1302580491942718,5
1.2024235449332183,0.8664077821243734,0.9326066334351535,0.9736114699108099,5
1.2575919413847887,1.1244125618294603,1.1502760540382293,1.166392890841834,5
1.2221705377080603,1.1788947057408217,1.1873753453080294,1.1926396177748837,5
1.256186477453714,0.9958049884108,1.0457843817084513,1.0771037107683226,5
1.2681223727905329,0.9842549226058925,1.0398607708374807,1.074371865763761,5
1.2637426976917099,0.9907637772309852,1.0425077660017419,1.075115455041892,5
1.1886550628283028,0.9319303947796662,0.9826817939967336,1.0140750986433025,5
1.2317348721743586,1.0937252254061876,1.120246524753703,1.1368539762075287,5
1.2797166285346389,1.0532333418619149,1.0962609123888796,1.1233380311821624,5
1.1148876043769318,0.9449407406044801,0.9787727804066418,0.9996301127388271,5
1.1988753247998865,1.0915623010849433,1.1126131189144028,1.1256741563940162,5
1.1960631628341634,1.0237708349883363,1.0573242353975063,1.0782204981434673,5
1.2070234458469564,1.0055473894041576,1.0445084368186142,1.0688391078424382,5
1.149961410144477,1.2112746870502058,1.1994818766328248,1.1921080642311948,5
1.2074295625983407,0.8541865066001264,0.9230283541878858,0.9658533335273307,5
1.2337648418312634,1.1734020457643648,1.1849823645701711,1.1922392136807907,5
1.236160151142706,1.0238679298647089,1.0659184205712136,1.0919009252747494,5
1.176319847568429,0.9682001466176899,1.0085617431324814,1.0337240696106345,5
1.2111388979305777,1.05156620006812,1.0822995872845227,1.1015119623825727,5
1.1687087153967253,0.8566737596408776,0.9178071058459594,0.955773725678384,5
1.187423580657518,1.1835722133948914,1.1843120342741802,1.1847749664245897,5
1.161428943017053,0.9831909653316324,1.0187050915481788,1.0405933577116246,5
1.1949607186529827,1.3829289892444323,1.3464278183094416,1.3236906058506843,5
1.1537100043845254,1.0148943260673073,1.042434365216465,1.059433220106304,5
1.1597017662358382,0.8973761224546819,0.9488852754104696,0.980822368461035,5
1.2320861066511433,0.9897230978105122,1.0369451401846832,1.0663436191239906,5
1.19376384375052,1.013055237854571,1.048477418315612,1.0704627107152742,5
1.2382480626302894,1.1419223048921945,1.160725473979115,1.172410708836646,5
1.2083110222840496,1.1033753052457351,1.1238952017774841,1.1366502829735265,5
1.2628387167210529,0.9410480455523206,1.0046173748044982,1.0439479251979595,5
1.1346582931105502,0.8946996319921612,0.9420862354226563,0.9714030150680896,5
1.0909403580049588,1.1616036590501733,1.1475233757716827,1.138848507851366,5
1.1438231077721677,0.9823916902339662,1.0139877804262944,1.0336133792159876,5
1.2513944686669645,1.2590706863006749,1.2576173939934283,1.2567021316151223,5
1.1662183877157581,1.0129538600250374,1.0429137711588314,1.0615513614519538,5
1.2590711950358713,1.033989039443673,1.0778357369483353,1.105128410040971,5
1.2525992366258316,1.1982725645312384,1.2087986718695307,1.2153614379129734,5
1.2252245996783273,1.018887637460306,1.0588839783713286,1.083827132796919,5
1.3007634678146645,1.1081738953028926,1.14518436702758,1.1683402133192056,5
1.1762860744526542,1.3679687075469067,1.330801517582467,1.3076019710330398,5
1.261957706397857,1.0622053834832859,1.1010631070487444,1.1252714354201414,5
1.257737021635926,1.012444017456017,1.0604196592216169,1.0902232371855791,5
1.1798690931096651,0.8413487010347427,0.9077572272138759,0.9489566216277339,5
1.2277118535643252,1.1810546750589384,1.190119030046851,1.1957698612850622,5
1.2181785654898667,1.1758327386498744,1.1840754086579777,1.1892046867800818,5
1.1796440389054963,0.9475765547421504,0.9919052946294081,1.0197176537561718,5
1.2189526276629559,1.0732902184846762,1.1012976835072135,1.1188338159298958,5
1.1846103063416993,1.0680690779101205,1.0909858622409052,1.105181194900321,5
1.112187580542562,1.0004454138250458,1.0228784090279583,1.036670182990157,5
1.1621699435189026,0.9905407679443097,1.0238808084894144,1.0446555917435456,5
1.1646565054889912,1.033377022305393,1.0594979258345818,1.0756129454483592,5
1.3158064008724188,1.1578345374847412,1.188556820096692,1.2077164663832454,5
1.2596167488411316,1.3441331415193487,1.3276991010081498,1.317453896351186,5
1.1405326671908314,1.0301978988983613,1.051708376900746,1.0650937128505895,5
1.268154041266243,1.2514067238370294,1.254642938304842,1.2566647200398273,5
1.2616184896593665,1.031771337215529,1.0759747733981326,1.1036606635638473,5
1.2312009423354742,1.0929744945264648,1.120232948465997,1.1371019003742335,5
1.2126686784518617,1.2362389673186531,1.2316749206072297,1.2288290618571853,5
1.2408925564678437,0.961548248655405,1.0160402219539917,1.0499331991909648,5
1.2008089416114247,0.8968491534003254,0.956571713456741,0.9936168431150805,5
1.2325248617263145,1.0746489139477116,1.10516267940075,1.1242157865469005,5
1.13986173024955,1.1143025507829816,1.1193615883438968,1.1224878931744278,5
1.1803716301761584,1.1990152535244638,1.195364196351171,1.1930960601860567,5
1.21078688903578,0.9721721658010046,1.0180575904548468,1.0467920346801072,5
1.2215182942361458,1.1421057899960223,1.1574592239505375,1.167042650490147,5
1.1615144581647714,1.018138614926186,1.0460948789275977,1.06349493705042,5
1.1610543908818414,1.049479222914255,1.0714621341319936,1.0850640596250734,5
1.1221545112489484,0.993114763967079,1.0188417559709793,1.0347084024196154,5
1.1097211009261962,0.7924350551708479,0.85509884188213,0.8938883224515617,5
1.174209804593262,1.0276166212700597,1.056428666096028,1.07430518676103,5
1.2310435206390498,1.2266116876845816,1.2274688592999508,1.228004097762395,5
1.1687649873895332,0.8458496674663597,0.9094691753367272,0.9488534061887316,5
1.1501545514109193,1.0348679698852445,1.0578569119205732,1.0720255921160176,5
1.2216077696552137,1.1030669755923412,1.1263962012733386,1.140845561506566,5
1.2160975173241482,0.9122095054126613,0.9726394304947044,1.0099394839900167,5
1.1940199544742065,0.9770698945154337,1.0198114626512633,1.0462768770084567,5
1.2304763387920077,1.0187527003983372,1.0607900411678495,1.0867689113149988,5
1.0565334062535034,0.9406956113038364,0.9637556182046166,0.9779590594557425,5
1.246296424052798,0.9538485564021705,1.0100801901335443,1.0452527994575052,5
1.1802690707674743,0.9761392231044103,1.0165314000612247,1.0415178458710619,5
1.151986437753186,0.9446147853241399,0.986268552692223,1.0118278117784332,5
1.2067844622330117,1.1264410588235718,1.1421624260164962,1.151926434619376,5
1.2043927445648843,0.9101681084884887,0.9680377007025551,1.0038869182932766,5
1.205190009177183,1.0728097121775737,1.0984211239379051,1.1144072523786588,5
1.2285832016617215,0.9430341861103761,0.9990082114931254,1.0337226547323284,5
1.1306136601696197,1.1140921102221064,1.1173335524335366,1.1193445726674367,5
1.235210453466276,1.1711985323646295,1.183743100166136,1.1915261504635788,5
1.2777573136068683,0.9946459703296628,1.050289470769936,1.0847775314775583,5
1.1694136253689105,1.1357510521028347,1.1422425413732062,1.1462966142317208,5
1.2399959324856937,1.1491917503699214,1.1669642266366407,1.1780160827206714,5
1.2130671465480398,0.9296745670695058,0.9862435186796742,1.0210642984857843,5
1.1137765557387955,1.0810621481577023,1.087437025359338,1.0914030625288595,5
1.21435892367831,0.9801288256811811,1.0258168405054908,1.054234810188757,5
1.169141971509073,1.1841016952973786,1.1811815924014542,1.1793653356393108,5
1.189490138266605,1.0386735811040286,1.0683718340004844,1.0867857389058335,5
1.1850694277263967,1.1833247857954052,1.1836638396807324,1.1838748873621274,5
1.2621617888714463,0.8851239852784234,0.9600650937200466,1.0063071508563002,5
1.1092851982776721,1.0155280772285233,1.033775071028248,1.0451328710555248,5
1.1341081498357617,0.9030669695869561,0.9486913282859692,0.9769352776986535,5
1.1803466439444368,0.9711360946905857,1.01260835919518,1.038247075690613,5
1.196149471175589,1.168807366615451,1.1741901786866762,1.1775230428410137,5
1.286840553018828,1.0336075414045618,1.0821771252960204,1.1126225614786154,5
1.1531810005478773,1.1053112669136549,1.114723738913883,1.1205591364994647,5
1.1905588849387212,0.93072119857171,0.9818648535500508,1.0135945701497402,5
1.1210627617902218,1.0478735784456141,1.0621991380818432,1.0710985600360003,5
1.1515180095858522,1.0558153474834955,1.074351389084565,1.0859196152671098,5
1.1704616647858685,1.079660457951692,1.0975189616356171,1.1085897232707673,5
1.2439769112592804,0.915930333506929,0.9799633740645994,1.019800961073282,5
1.1371709231078462,0.768537930365452,0.8410327542211007,0.8859879832445328,5
1.1814585745681045,0.9447189836624286,0.9899824052846545,1.0183888356863813,5
1.2387328564274707,1.061672215858261,1.0961162474837343,1.1175724012708825,5
1.2306368072320373,1.0251187167181666,1.0645948856736345,1.089316669192527,5
1.273100116088106,1.2652724941476117,1.2667894925118743,1.2677353158492255,5
1.2678116162733333,1.3316518182390864,1.3193941453147702,1.3117198059791793,5
1.1817380239179063,0.9803464964620646,1.0205402703960333,1.0452986210441657,5
1.1146914067124258,1.0371187868525689,1.0523226489494675,1.0617614545891534,5
1.1452051600322357,1.1207009233156164,1.1255580249173327,1.1285568511998232,5
1.1919790908654289,1.0775738279641398,1.1000450775918973,1.1139953528544613,5
1.1012304740645715,1.0413254104675096,1.0531563481638095,1.0604753996987768,5
1.1881966716012047,1.0777635469029132,1.0995253882953968,1.1130015799838904,5
1.1645537877053556,0.8006327891536786,0.8732814188412529,0.9180544988329645,5
1.2211604337041164,1.0577349201193809,1.089551979389423,1.1093777128121616,5
1.180943583153237,1.035412839429099,1.0641737777167029,1.0819388689546328,5
1.266539421645543,0.9656118160467554,1.0247024494315613,1.0613923653882702,5
1.214967733687415,0.8774532678192353,0.9434917446875934,0.9845389560552061,5
1.2682817719625876,1.0621131962020312,1.1017362037343728,1.126543498453246,5
1.1339093889634528,0.9676878603551795,1.0005930262410407,1.0209386984613884,5
1.1227132151947792,0.9202998511639743,0.9603899611313433,0.9851767345408751,5
1.1873948972229897,1.1677115777603517,1.1715923802917607,1.173993967247754,5
1.0614843011538426,0.9377664730562087,0.9620785447064159,0.9771509991674823,5
1.211313055780979,1.0040476051641773,1.0441788565819123,1.0692224727882877,5
1.1386540059770622,1.005968441864989,1.0321383717097352,1.0483393597796613,5
1.2336049568942935,1.0179317792652514,1.0599572297422482,1.0861087366543631,5
1.2743862744383994,1.0732188963921616,1.1119171644413224,1.1361516026439507,5
1.2058408096025957,0.921168797243846,0.9768459842480491,1.011455918045716,5
1.2746462370742275,1.1117913541809934,1.143561711053968,1.1633158038654607,5
1.2299582854376612,0.9917285099465397,1.0378745992521128,1.06666074598329,5
1.16796539088963,1.0075942747174325,1.0395111274653952,1.0591788063641399,5
1.1993556128535485,0.8423784882790919,0.9140120094015838,0.9580074143104758,5
1.1753223006840174,1.025481832830809,1.0548254364346004,1.0730579680074646,5
1.185962724194229,0.906499057278912,0.9611365009887533,0.9951000389417339,5
1.16971887908545,0.9210866361938496,0.9695079072225854,0.9996322220186286,5
1.1711445709647512,0.9750441823059299,1.0136218905102254,1.037536131513341,5
1.1928055934760748,1.0086329081501615,1.0446961884098735,1.0670947085328628,5
1.2088559395333172,1.1057672099808329,1.1259990754261047,1.1385536444474968,5
1.2535492876874041,1.3215618222861372,1.3085164637163784,1.300344564837009,5
1.1670062124210956,0.9363093359077623,0.9813191028600514,1.0093206263433614,5
1.1998207471719953,0.9502119774419471,0.9997489082504231,1.0303340080703796,5
1.1256748500628255,0.9603171831200449,0.9927683611150032,1.0129306019977544,5
1.2645432871908218,1.0733299395790439,1.1107199941773502,1.1339572730338165,5
1.153393279304044,0.9098634031649537,0.958922711028454,0.9890019329319367,5
1.2121097060281667,1.1653187490887236,1.1743019107256225,1.1799277751130492,5
1.2397064006992033,0.9842379523909647,1.033912472973511,1.0648307645507127,5
1.1292563445999877,0.9189567189847143,0.9605573037102333,0.9862710501328725,5
1.2427926396027673,1.1322230710715284,1.1534382332541342,1.1667417666670474,5
1.1850378585534063,0.9800285012467893,1.0206956957525224,1.0458258436752494,5
1.195058070705963,1.1407442587340682,1.1513041782825955,1.1578769413899561,5
1.3364958054751614,1.09591930319469,1.1419886958635035,1.1708569402666953,5
1.1984782406654935,0.9684866712625588,1.0136555152168163,1.0416727905857956,5
1.2649779676836914,1.0738723919397035,1.1113669838922173,1.1346227202790071,5
1.210758026112878,0.9676821461128803,1.0153609088700415,1.0449615158658736,5
1.174823791787597,1.2076572118330013,1.2012560041250024,1.1972721169174207,5
1.1498548208798502,1.104830195152577,1.1134177880186318,1.1188157048966212,5
1.2135099106896405,1.0200266096595032,1.0579400677830895,1.0814942638128642,5
1.1488225251517152,0.9192038315513882,0.9645334783612936,0.9926017757195958,5
1.1780308507574326,0.9264258607200762,0.9764665530404197,1.0073387264425306,5
1.2596552971346535,1.3342110297080714,1.3201573911120472,1.3112948156854516,5
1.1132843969882447,1.1251525164210507,1.1228025064956544,1.1213483887869233,5
1.1597026144090803,1.0943965956569683,1.1071670088718746,1.1151051503595677,5
1.1729812932176116,0.9701736217058805,1.0096608264252422,1.0342410307587357,5
1.1890219309790526,1.1805209268870105,1.1821829309559806,1.1832164234906788,5
1.1753905671356584,0.904500892142551,0.9580372685991443,0.9911308494309254,5
1.0688345030331121,1.0048737416910287,1.017611599824405,1.0254636275409341,5
1.0784403876488584,1.031299821443912,1.0405820133005963,1.046332227500008,5
1.171648948198793,1.0317419515796813,1.0588399232688754,1.0757629661851293,5
1.2396277111478722,1.0430110218662538,1.0816011316466545,1.1055544244556936,5
1.205114898550652,0.9215343431940175,0.9769460293664378,1.011377752625351,5
1.203593121748216,1.073144743259323,1.0984017932212264,1.1141779107087129,5
1.1786961982140496,0.9967271354491494,1.0327372172548481,1.0549896089392945,5
1.2657001837809843,1.132203662550731,1.1580847526812093,1.174240150000947,5
1.2559612835496514,1.2081960405647474,1.2175085630925513,1.2233002872164613,5
1.2000595329127663,0.9825007280553967,1.0257367447082788,1.0523966852739985,5
1.2488493644050096,0.8895160817987822,0.9595288888946242,1.0031397061155964,5
1.2192641430570508,1.1358967474691157,1.1523295410771146,1.1625097868895355,5
1.2347596525769886,1.0463299300771487,1.0826872787783017,1.1054186164582351,5
1.229939630544318,0.9491673156102862,1.0043659867649473,1.0386000224732883,5
1.2129309428594957,1.3237121770736424,1.3022825510359402,1.2889127857347684,5
1.3204219496294893,1.2108591129612885,1.2323197416816134,1.245660349019523,5
1.1456295675003532,0.9994520770743998,1.0286775796852776,1.0466606434851669,5
1.3220811114855961,1.0018560093502564,1.064019338283198,1.1027778425631944,5
1.198892023152704,1.1082013779306592,1.1258360411788595,1.1368230305012135,5
1.232518624067137,0.844621527782776,0.9199379973384935,0.9668910579918695,5
1.1564433828933351,0.985181676319254,1.0190610013115948,1.040013184959236,5
1.159186987554241,1.0826933611461225,1.097795495812592,1.107132497716045,5
1.199039185402995,1.180410010727453,1.183999865911484,1.1862440266764434,5
1.2317516822873416,1.207984065015852,1.2125042795506722,1.2153470013901604,5
1.2281512093124658,0.907472023953986,0.9695044107497223,1.0082172731821957,5
1.1979998286948041,0.9613173956750705,1.0075103087648443,1.0362374486892099,5
1.1704409328979248,1.2363177890904855,1.2233864775162089,1.2153679564884186,5
1.2275266001036649,1.030660464658287,1.069486782792036,1.0934999364058642,5
1.2249814492028335,0.9443401815884577,0.9986941776631785,1.032596697897651,5
1.1911063136139435,1.0209357000610217,1.0541290793944023,1.0747794410451772,5
1.1604313598074294,1.0853761701097264,1.0999556225047435,1.109047057372953,5
1.249323538819484,1.0763559459511178,1.1098557769613193,1.1307672660598622,5
1.2063943231917085,0.9258397877568767,0.9810261130372637,1.0152188983791892,5
1.2164416859498766,0.9407648935677198,0.9947242784363463,1.028234513993361,5
1.1544540000269414,0.8322359470121223,0.8969575464830906,0.9367237276710603,5
1.20911405189329,0.9661230934597979,1.0131123221823342,1.042460916169411,5
1.2527965400288281,0.9881769583841964,1.0392273204466633,1.0711374375239704,5
1.2273176977969624,1.2017660016462852,1.2067045668064065,1.209788757825605,5
1.1484029388020094,0.975448585945637,1.0095267076044432,1.0306375828071235,5
1.173114942911396,0.875361692245085,0.9340058609930615,0.9703725529676279,5
1.1613813645861617,1.0618090948980752,1.081277607320504,1.0933797246808914,5
1.1991235887800153,0.9693654104302455,1.0138257337370358,1.0415832763642412,5
1.2164106327414699,1.0353309933579167,1.0704445216995373,1.0923309056211483,5
1.1307281275839167,1.0244051434489394,1.0451557136921485,1.0580469717826477,5
1.1856345054166355,0.8290386682351278,0.8995443582710015,0.943170969310396,5
1.1359795687768,0.8582142787881131,0.9137380873032104,0.9478970872232195,5
1.2143890767143757,1.0734589414803306,1.100850595162863,1.1179220077035736,5
1.2424856063059284,1.1505804739679486,1.16819870787565,1.179229811798235,5
1.2342256889338303,0.9929972764504191,1.040200738505539,1.0695624701978037,5
1.231227778618151,1.07929683032605,1.1084046956093556,1.1266412738818596,5
1.05252497383404,0.910576862865816,0.9389062912701833,0.956357737962544,5
1.2350656160930307,0.9670887015803329,1.0190849991493358,1.0515032734602283,5
1.0987832798723247,0.8696058753844836,0.9149723540604888,0.9430142982338615,5
1.2706211246742054,1.084300213932244,1.1206758930319751,1.1432741083926143,5
1.2125203116596313,1.205618156923337,1.2069783749796403,1.207821074871514,5
1.220946242999029,1.0194025356344663,1.0589018064647218,1.0834170162000099,5
1.231977156235793,1.0495929667086332,1.0856515320580955,1.1079463964197989,5
1.239690967849597,1.1729573499032304,1.1859090305632496,1.1939810902682284,5
1.0932170151937122,1.1239601150329426,1.117891499659986,1.1141358099822711,5
1.2163247274320734,1.140205097364145,1.1550179974067525,1.1642460581673302,5
