gamma,0,1,2,k_n
1.1511628480198124,1.048193238026449,1.0674402618720684,1.0796767774521718,10
1.2352523568249418,1.1376505583530556,1.1557855158575012,1.1673256102579461,10
1.0705089085814525,1.1432226729915236,1.1294048681936595,1.1206971368152656,10
1.1499104880886688,0.8110222190447549,0.8764068035261532,0.9173827710768854,10
1.162800010802757,0.9372681106602689,0.9798728316500203,1.0068138005101144,10
1.2110427155800463,0.9685957754298595,1.0133649422450701,1.0419248351010264,10
1.1590387161284714,1.1199146557980266,1.1272847615294126,1.1319484141217913,10
1.162661122732147,0.9328507989118484,0.9758055557422535,1.0030804952033439,10
1.1115587394723236,1.0163025782616402,1.0342776342308406,1.0456477212838675,10
1.0519060295060885,0.9049669927989461,0.9333058197275905,0.9510502396442739,10
1.1501154660555566,1.18224250915381,1.1762623068284215,1.1724571870864278,10
1.059996638345225,1.1130426139691083,1.1027279632009435,1.0962851638777913,10
1.1898277202487937,0.9183002951963165,0.9694059892321947,1.0017786895592404,10
1.1230820490442348,1.1435159953245917,1.1395945212064347,1.137132228275285,10
1.0686080878873798,1.3631889899611735,1.3076058364374457,1.2724728646595496,10
0.9996324238000002,1.1502208420571474,1.1214252907677327,1.1033150717632298,10
1.1293800435594235,1.0539701067415932,1.0682410387081396,1.0772523431356844,10
1.1016161474946458,1.3695568323886251,1.3188439327174,1.2868558804399537,10
1.0440886119098072,1.1615336142478851,1.1392497678744875,1.1251950546767413,10
1.1384627585052345,1.5460007306372772,1.4692579202374045,1.4206551176393796,10
1.1064659457653752,1.0742539651700478,1.0804229253056656,1.0843032534758092,10
1.0965594546086266,0.8406039748233769,0.8897345813710471,0.9205872243524336,10
1.1377625687269293,0.8722396737188045,0.9222497378924286,0.9539360619652695,10
1.118932732464995,1.036449299006389,1.0520706128269668,1.0619373358658133,10
1.0598835320232731,0.9868098725585133,1.000955373910198,1.009801921096252,10
1.0281570949386925,1.1809242193256921,1.1517698881674936,1.1334113197722517,10
1.0839969887934553,0.9024895545657274,0.938252676160755,0.960445055744615,10
1.0810643128187962,0.8577164339196006,0.9007602830576936,0.9278014912275299,10
1.155109146613038,0.9851990069820212,1.0172868894784546,1.0375838450563788,10
1.0873125108539934,1.0093193093607553,1.0241898713432005,1.0335534423461843,10
1.0363951111355654,0.7852956869282557,0.8337344696458677,0.8640756381391724,10
1.1631820595825824,0.9045065397578393,0.9533771710199762,0.9842716370038135,10
1.0796410838797041,0.9961138477781633,1.0120796019574352,1.022122264300549,10
1.0870593575413192,1.0531212850977332,1.0595037614336493,1.0635463554301412,10
1.0946703644018922,1.1211190309601047,1.1161070737213656,1.1129434863014738,10
1.1777648674208239,0.8368508251694853,0.9020157913324927,0.9430113073724523,10
1.254372658887437,1.0303613785526862,1.0721545302041593,1.0987100396740643,10
1.165877061416422,0.8468407590847312,0.907280579580138,0.9455303252877665,10
1.0572552999883134,1.1945174966255279,1.1684011262940226,1.1519348291638227,10
1.1516760174941285,0.8633124842932123,0.9178617266557535,0.9523157750566131,10
1.1520695720637426,0.9270728284074119,0.9699086411772188,0.9968876376671321,10
1.161022071556188,1.2289669753473103,1.2163430095156227,1.2083135682696797,10
1.109631895575534,0.9543736202792659,0.9840085949370319,1.0026767207014782,10
1.2101112764614774,1.067178936862036,1.0938381250127918,1.1107748656008452,10
1.1636066935269445,1.1593225165461023,1.160140370310264,1.1606552249586573,10
1.03756173391077,0.8012618319209566,0.8468173603704529,0.8753724232794965,10
1.1116793611621496,0.8302461468434491,0.8840126803701919,0.9178168242643311,10
1.0972834128911515,0.9027580861809256,0.9400236253403661,0.963433258168113,10
1.1234569696061256,0.89878859885282,0.9422976145035151,0.9695236550065435,10
1.0252008171978966,1.3225060658105432,1.2664809989736259,1.2310260423590171,10
1.2339577871391256,1.1685776855114578,1.1808658321047187,1.1886567064150069,10
1.0615145197588522,1.4267350633419613,1.3576848944319968,1.3140072309769755,10
1.1452746529572841,0.8783358443792073,0.9294862747887557,0.9616520866699203,10
1.180088773420828,1.073833017363807,1.0941643111357124,1.1069335359634582,10
1.2571602002944076,0.9361016568132804,0.9979191901571969,1.0366611381036395,10
1.1138289751397452,0.9666733643394216,0.9943774850362549,1.0119168194695087,10
1.0520834246636608,1.0150509938478742,1.0221526479077234,1.0266151283444347,10
1.1697682808614496,1.0338766380132298,1.05948833977844,1.0756988163568983,10
1.1582808672351292,1.0826702606282312,1.097043327312248,1.1061100856101507,10
1.0404952522673796,0.8722541742496599,0.904455461486021,0.9246980651102781,10
1.0269300972009936,0.8883728966622698,0.9149177940321288,0.9315949808519821,10
1.1462166036961323,0.7127034806768979,0.7959039984270009,0.8481849414145051,10
1.148115635737818,1.2696822168150932,1.2468615614660703,1.2323928238757709,10
1.1185558382066203,0.953992919587992,0.9853215043273438,1.0050879696423303,10
1.1055811645209546,1.050150971357095,1.0607115090835737,1.0673693608775714,10
1.119162077029063,1.1599157065923282,1.152141425344066,1.1472460261771513,10
1.1124738467081596,1.0738704665828873,1.0810985805674704,1.085681761437162,10
1.0714592915171035,1.0053157981411085,1.0180160649475913,1.0259863555068485,10
0.9706746839464386,0.7429069341921856,0.7867838431040957,0.814295291834186,10
1.1885266107341539,1.3132883092705228,1.2899008591691288,1.2750750010048406,10
1.1128562404559863,1.2001023795369652,1.1834657685664147,1.172980110874336,10
1.1751339553048925,0.9138716184432147,0.9636009402705996,0.9949244881751778,10
1.076511279215959,0.6924210568154545,0.7660857950963711,0.8123595817471452,10
1.1529421090554997,1.1854857574907303,1.1794067865157856,1.17554497341202,10
1.065133337735552,0.7577176931898255,0.816542174898933,0.8535043617644703,10
1.1551814156170026,1.25090819501859,1.2326339610528076,1.2211283369989643,10
1.1308476869907795,1.0530631611933543,1.0677778217608482,1.0770769516583647,10
1.1374172403799967,0.9360220436639203,0.9744074985458527,0.9985644321539224,10
1.218475513705413,1.0123544425344073,1.0512580125994564,1.0758551873986226,10
1.0814939584453913,0.9767960194617441,0.9965983535896248,1.009102111772796,10
1.0907507464914588,1.2873845410975846,1.2507624406711584,1.2274817255738868,10
1.2514280016835728,1.143959421522656,1.163819480401191,1.1764749466579836,10
1.1715433116632308,0.8947881738639052,0.947989476126456,0.9813643368296541,10
1.190971888359452,1.0859257681521153,1.105776054670184,1.1183252710313094,10
1.1248828341955508,0.9596821750146529,0.9912639471435734,1.0110986235966062,10
0.9976252042656387,0.7303590097413288,0.7809893644992828,0.8129779386431725,10
1.1481646789279432,1.107667774974192,1.1154091818347578,1.120279350129724,10
0.9844943044677386,1.1990048848579802,1.1577418004781392,1.1318675422541833,10
1.0325759976418163,1.1831380043225315,1.1541507880175557,1.1359504183989073,10
1.105208203495329,1.0197412763308655,1.0357733239038298,1.0459385357055464,10
1.1484237592892457,0.8988801944067589,0.9463408947527561,0.9762696855681258,10
1.0280605101656342,0.8165181134498851,0.8575614707813826,0.8832177869634568,10
1.1428129863893752,0.9133383838222675,0.9563613567139301,0.9836462745482205,10
1.1406219566573135,1.07042390002631,1.0836509518163469,1.0920310361220893,10
1.0210231597573143,0.8160049578538207,0.8554249188732906,0.8801579070081258,10
1.0810345474340937,0.9176012829011378,0.9485645010352151,0.9681139044951527,10
1.1890590627771949,1.063594934626963,1.0869410334697416,1.1017950252008315,10
1.1188367185626118,0.9405918160276574,0.9745174237901711,0.9958999216185386,10
1.1130513713192867,1.0692263684592924,1.077624612082831,1.0829044586625252,10
